ID,Ex_Sample,Ex_Cross,Consent,Sex,SexPref,Age,Country_Res,Country_Born,HPP_9,GDP,GINI,SexRatio.2017est.,SexRatio.15.54.,UNRegion,RelStatus,RelLength,RelY,RelM,Ethnicity,SRA,SRM,SRH,SRA_Partner,SRM_Partner,SRH_Partner,Kiss_Imp_Initial,Kiss_Imp_Est,Kiss_Freq,Hug_Freq,Sex_Freq,Kiss_Satis,Hug_Satis,Sex_Satis,GK_Breath,GK_Scent,GK_Taste,GK_Wet,GK_Contact,GK_Arous,GK_SynchStyle
6645021301,0,0,1,2,1,28,Italy,Italy,0.16,38000,31.9,0.93,0.99,5,1,3,3,NA,,4,5,4,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420621790,0,0,1,1,2,42,Italy,Italy,0.16,38000,31.9,0.93,0.99,5,1,15,15,0,,4,5,4,5,1,4,97,93,87,71,70,83,62,49,62,86,100,87,92,70,51
6420301168,0,0,1,2,1,29,Italy,Italy,0.16,38000,31.9,0.93,0.99,5,1,14.75,14,9,,3,1,5,5,4,5,51,100,71,87,82,100,92,79,90,100,100,85,89,93,100
6174736317,0,1,1,2,1,27,Italy,Italy,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,,2,NA,6,7,4,2,54,45,67,55,67,84,93,93,100,100,100,38,100,100,100
6090245118,0,1,1,2,1,30,Japan,Japan,NA,NA,NA,NA,NA,NA,1,4.33,4,4,"I am Asian, my husband is half white half Asian",6,4,4,6,5,5,100,100,90,80,90,100,90,95,90,100,70,70,70,95,90
6111746185,0,1,1,2,1,27,Kenya,Kenya,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Black - African,5,NA,5,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6089134977,0,1,1,2,1,33,Korea,UK,NA,NA,NA,NA,NA,NA,1,6,6,NA,White,5,4,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6146665457,0,1,1,2,1,27,Kosovi,Kosovo ,NA,NA,NA,NA,NA,NA,1,5.67,5,8,Albanian,6,1,6,7,5,6,78,63,77,95,72,76,85,69,78,81,85,67,80,78,90
6090761940,0,1,1,1,2,29,Lithuania,Kazakhstan,NA,NA,NA,NA,NA,NA,1,0.17,NA,2,,4,4,3,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6090682590,0,1,1,2,1,27,Malaysia,Malaysia,NA,NA,NA,NA,NA,NA,1,0.92,0,11,Chinese Malaysian,5,5,5,5,6,7,97,94,73,100,50,80,100,76,97,97,50,54,72,64,91
6175242853,0,1,1,2,1,37,Malaysia ,Malaysia ,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Chinese,6,NA,7,NA,NA,NA,85,85,100,100,70,51,80,55,100,95,33,54,74,77,66
6153999125,0,1,1,2,3,24,Malta,Malta,NA,NA,NA,NA,NA,NA,1,5,5,NA,White,5,5,2,4,3,6,70,100,35,100,50,NA,100,30,100,100,100,20,75,60,NA
6089302207,0,1,1,2,1,37,Mauritius,UK,NA,NA,NA,NA,NA,NA,1,16,16,NA,Scottish,5,NA,2,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6147303933,0,1,1,1,2,23,Netherlands,Czech Republic,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Caucasian,2,1,4,NA,NA,NA,70,65,75,60,1,70,70,NA,70,80,80,60,65,60,65
6147197627,0,1,1,1,1,23,Netherlands,Germany,NA,NA,NA,NA,NA,NA,1,4.5,4,6,Kaukasisch,5,4,6,5,1,6,97,90,95,95,75,95,95,95,80,70,85,85,85,90,84
6093582100,0,1,1,2,1,20,Netherlands,Germany,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,deutsch,2,1,4,NA,NA,NA,28,80,74,78,NA,74,85,NA,100,72,72,53,78,67,47
6420321165,0,1,1,2,1,30,Netherlands,Italy,NA,NA,NA,NA,NA,NA,1,9.83,9,10,,5,5,1,6,4,4,89,77,67,68,53,44,82,NA,79,73,67,63,50,48,15
6419290164,0,1,1,2,1,29,Netherlands,Italy,NA,NA,NA,NA,NA,NA,1,1,1,0,,4,5,4,4,4,7,100,100,100,75,80,100,100,90,100,80,90,90,100,90,90
6146939149,0,1,1,2,1,25,Netherlands,Italy,NA,NA,NA,NA,NA,NA,1,0.33,0,4,European,4,2,4,5,5,6,85,64,62,60,62,60,57,66,72,72,70,55,51,44,26
6174734561,0,1,1,2,1,22,Netherlands,Netherlands,NA,NA,NA,NA,NA,NA,1,2,2,NA,Dutch - white,6,4,6,5,3,4,80,80,90,100,40,90,100,30,45,40,90,80,90,100,68
6147149188,0,1,1,2,1,26,Netherlands,Netherlands,NA,NA,NA,NA,NA,NA,1,7.75,7,9,Dutch,4,4,4,5,5,4,86,87,75,76,50,100,100,75,79,82,46,69,64,59,81
6089545203,0,1,1,1,2,19,Netherlands,Netherlands,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Caucasian,6,3,7,NA,NA,NA,63,100,87,100,30,65,90,62,88,71,84,91,91,96,88
6089216275,0,1,1,2,1,18,Netherlands,Netherlands,NA,NA,NA,NA,NA,NA,1,0.83,NA,10,Dutch,2,5,3,5,2,2,100,100,100,91,100,100,100,100,85,100,70,74,100,100,57
6107768099,0,1,1,2,1,49,Netherlands,Niederlande,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Weiss,1,NA,2,NA,NA,NA,1,1,53,3,3,24,5,2,2,50,3,1,3,99,1
6147388335,0,1,1,1,1,25,Netherlands,Slovenia,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Caucasian,6,3,5,NA,NA,NA,80,80,72,73,69,43,37,30,66,69,68,48,33,25,62
6089543223,0,1,1,1,2,53,Netherlands,Sweden,NA,NA,NA,NA,NA,NA,1,31.5,31,6,kaukasian,4,6,5,6,1,6,90,80,50,50,18,79,50,30,90,90,90,50,50,50,50
6210702884,0,1,1,2,1,28,Netherlands,Sweden,NA,NA,NA,NA,NA,NA,1,4.58,4,7,Swedish,5,5,6,6,6,5,100,100,89,100,72,74,76,73,64,88,74,16,55,53,2
6093656009,0,1,1,2,1,30,New Zealand ,Albania,NA,NA,NA,NA,NA,NA,1,2,2,NA,European,3,4,2,6,4,6,38,100,78,40,70,80,80,85,100,100,100,100,75,25,15
6343434574,0,1,1,1,3,21,Nigeria,Ghana,NA,NA,NA,NA,NA,NA,1,0.75,NA,9,Yoruba,5,6,7,6,5,6,93,64,72,100,62,75,82,55,83,63,87,48,47,0,0
6343433908,0,1,1,1,3,21,Nigeria,Ghana,NA,NA,NA,NA,NA,NA,1,0.75,NA,9,Yoruba,5,6,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6343431827,0,1,1,1,2,25,Nigeria,Ghana,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,african,5,3,6,NA,NA,NA,79,100,90,60,50,100,70,50,100,60,100,99,70,50,70
6343429840,0,1,1,1,3,21,Nigeria,Ghana,NA,NA,NA,NA,NA,NA,1,0.75,NA,9,Yoruba,5,6,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6343559962,0,0,1,1,2,32,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,0.25,NA,3,yoruba,6,4,6,4,4,6,94,90,75,74,65,50,56,61,71,53,91,87,72,73,66
6402546708,0,0,1,2,1,35,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,12.33,12,4,Yoruba,6,2,6,6,6,6,90,90,90,55,75,80,86,80,100,95,96,70,98,95,76
6402543904,0,0,1,2,1,44,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,24,12,144,Ibibio,7,1,7,7,7,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6402486388,0,0,1,2,1,22,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,2.17,2,2,Igbo,6,6,4,5,4,4,74,76,100,96,22,96,92,81,6,9,7,13,81,46,27
6402465114,0,0,1,2,1,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,0.5,NA,6,Efik,4,2,5,4,6,2,50,100,72,85,38,68,73,100,100,100,100,0,100,100,0
6402462196,0,0,1,2,1,28,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,8.75,8,9,Yoruba,5,3,7,5,6,7,100,89,72,44,80,86,83,82,76,70,57,72,75,72,71
6402437222,0,0,1,2,1,45,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,10.25,10,3,Ibo,7,2,7,7,7,7,100,100,100,83,98,100,100,100,98,94,100,100,100,100,100
6402425328,0,0,1,2,1,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,5,5,NA,Igbo,6,2,7,6,2,7,0,7,100,42,100,100,100,100,0,0,0,0,100,100,0
6402405662,0,0,1,2,3,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,5.58,5,7,Black Nigerian,6,1,7,6,6,7,51,95,90,49,50,50,50,50,100,90,90,50,90,100,50
6402338177,0,0,1,2,1,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,9,9,NA,Igbo,4,2,7,6,7,7,0,75,57,95,65,100,80,75,60,70,60,50,50,80,75
6402316189,0,0,1,2,1,32,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,7,7,0,Yoruba,6,6,7,7,7,7,83,100,100,100,80,100,100,100,100,100,100,100,100,100,100
6402274601,0,0,1,2,1,29,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Igbo,4,NA,4,NA,NA,NA,20,56,57,78,0,100,100,100,100,100,35,0,100,100,0
6402256356,0,0,1,2,1,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Igbo,4,4,4,NA,NA,NA,50,50,50,50,25,50,50,50,75,75,75,75,75,65,65
6402218241,0,0,1,2,1,30,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,ibo,6,2,7,6,4,3,40,96,99,99,52,100,100,100,0,99,1,1,100,100,0
6402202013,0,0,1,2,1,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Africa,6,3,6,6,6,6,85,100,75,84,0,86,85,NA,100,83,85,84,82,88,79
6402166426,0,0,1,2,1,37,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,6,6,NA,Igbo,4,2,6,6,6,6,58,92,73,85,50,80,95,81,99,99,99,99,99,100,91
6402164733,0,0,1,2,1,30,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,0.25,NA,3,Ibo,6,1,6,4,4,6,50,65,50,70,40,50,65,30,100,100,100,65,90,100,50
6402134561,0,0,1,2,1,32,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,16,16,NA,Igbo,7,1,7,7,7,7,20,70,100,100,50,70,50,30,100,100,100,80,60,100,100
6402117784,0,0,1,2,1,30,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3.92,3,11,Ibibio,4,2,7,5,6,7,0,30,60,90,50,90,100,70,90,80,100,20,50,70,30
6402074321,0,0,1,2,1,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,African ,4,4,6,3,6,1,75,83,64,96,31,65,70,31,90,58,87,89,87,92,81
6402062272,0,0,1,2,1,30,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,11.33,11,4,Igbo,6,4,4,5,6,5,35,100,95,100,81,100,100,97,100,100,100,100,100,100,96
6402030765,0,0,1,2,1,34,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,15.25,15,3,Kalabari,4,1,4,6,7,7,100,100,59,63,75,59,58,93,79,68,94,91,74,95,76
6401974482,0,0,1,2,1,29,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,12.67,12,8,Ibibio,6,1,7,6,6,6,79,94,92,98,97,99,98,100,100,94,100,96,98,97,98
6401971309,0,0,1,2,2,37,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,1.25,1,3,Jaba,6,1,7,5,6,6,0,0,19,100,0,100,100,100,100,100,100,80,100,100,100
6401914539,0,0,1,2,1,34,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,34,17,204,Lagos,7,2,6,7,6,7,82,97,72,98,37,76,86,79,100,94,49,39,79,99,67
6401891042,0,0,1,2,1,30,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,6.58,6,7,Yoruba,7,5,7,7,7,7,100,100,100,98,98,98,97,97,65,53,24,12,100,100,44
6401889162,0,0,1,2,1,23,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,7,7,NA,ibibio,6,4,6,7,6,7,5,20,0,9,0,93,35,97,94,96,0,18,18,96,0
6401853074,0,0,1,2,1,38,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,8.92,8,11,Yoruba,5,1,6,6,3,6,75,96,100,25,80,93,19,81,100,100,70,94,100,100,23
6401820957,0,0,1,2,1,25,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3.75,3,9,Urhobo,7,1,7,7,6,4,1,70,100,100,0,65,100,0,100,100,100,0,100,100,75
6401805956,0,0,1,2,1,21,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3.5,3,6,Igbo,7,1,7,6,7,7,50,60,52,80,0,100,100,100,41,41,40,38,15,27,12
6401799491,0,0,1,2,1,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3,3,NA,Yoruba,4,2,4,4,4,4,24,97,95,92,51,53,57,50,100,53,30,3,97,97,10
6401756744,0,0,1,2,1,45,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,NA,NA,NA,Africa,6,1,7,6,2,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
6401744784,0,0,1,2,1,38,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,12,12,NA,Idoma,6,4,4,4,5,6,60,99,100,87,70,88,87,88,100,97,96,71,80,70,70
6401734890,0,0,1,2,4,34,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,6.58,6,7,yoruba,7,6,7,7,7,7,90,60,75,90,70,100,100,100,83,87,100,100,91,100,80
6401734697,0,0,1,2,1,30,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,8.83,8,10,Yoruba,5,1,7,7,7,7,100,100,100,100,55,100,100,100,100,100,58,79,95,94,97
6401706208,0,0,1,2,1,41,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,13.67,13,8,delta,5,2,6,3,7,6,0,39,38,47,33,41,38,44,73,69,71,70,81,75,69
6401651524,0,0,1,2,1,37,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Igbo,4,1,6,1,1,6,0,12,6,13,0,20,20,0,75,76,60,13,60,50,13
6401650786,0,0,1,2,1,30,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,2.08,2,1,african,6,1,7,5,5,6,65,75,90,89,14,51,79,22,99,99,90,48,80,64,68
6401648360,0,0,1,2,1,37,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,9.75,9,9,,6,2,7,7,4,7,0,52,100,99,52,99,99,50,100,99,100,60,100,100,99
6401621643,0,0,1,2,1,34,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,6,6,NA,Yoruba,5,2,6,6,6,5,68,48,78,87,50,80,29,28,98,95,18,34,56,52,25
6401621281,0,0,1,2,1,26,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,5,5,NA,Yoruba,6,6,1,3,6,5,75,80,58,58,52,88,80,35,78,64,60,72,64,48,32
6401604047,0,0,1,1,2,30,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3.67,3,8,Zaar,5,5,7,6,1,7,7,94,50,63,3,70,61,55,83,61,76,73,73,75,54
6401581927,0,0,1,2,1,34,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,9.67,9,8,Yoruba,6,1,6,6,6,6,60,75,85,97,52,71,85,78,96,92,92,92,89,86,86
6343560036,0,0,1,1,2,28,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Love,6,NA,7,NA,NA,NA,38,34,100,27,81,100,69,87,88,94,97,100,100,100,62
6343545359,0,0,1,2,1,33,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,1,1,0,christain,7,1,7,7,7,7,99,100,100,100,72,100,99,100,100,99,100,100,100,99,100
6343540787,0,0,1,1,2,29,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,6.83,6,10,Tiv,6,2,7,7,3,7,100,100,92,27,89,100,27,100,100,100,100,71,100,100,35
6343487525,0,0,1,1,4,53,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,NA,NA,NA,NA,Ibo,6,6,6,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,1
6343479746,0,0,1,1,2,29,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,4.25,4,3,BLACK AND AFRICAN,4,6,6,6,1,6,100,100,100,80,50,100,80,100,100,100,100,50,70,100,20
6343476585,0,0,1,2,1,23,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Igbo,6,1,6,NA,NA,NA,86,97,94,47,34,82,74,90,97,96,96,0,81,88,83
6343471344,0,0,1,2,1,45,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Africa,6,2,7,6,5,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
6343469943,0,0,1,1,2,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,5.58,5,7,Yoruba,3,1,4,5,1,5,83,86,79,98,49,79,99,47,96,96,99,99,94,97,82
6343469544,0,0,1,1,2,54,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Tiv,5,4,5,4,1,4,68,85,89,89,87,88,88,89,100,94,95,100,100,100,100
6343465327,0,0,1,1,2,35,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,7.17,7,2,Igbo,7,6,7,7,1,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,51
6343462787,0,0,1,1,2,33,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,1,1,NA,yoruba,7,6,6,6,6,7,75,80,85,75,50,50,50,50,100,100,89,91,100,92,85
6343462370,0,0,1,1,2,26,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,2.42,2,5,yoruba,5,4,6,6,1,6,100,100,70,60,0,100,100,0,100,0,100,90,100,100,50
6343460566,0,0,1,1,2,18,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,0.25,NA,3,Igbo,5,4,6,5,2,4,0,60,50,100,0,30,100,0,100,100,100,50,100,100,0
6343459336,0,0,1,1,2,46,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,10.5,10,6,Igbo (African),4,4,6,6,2,7,90,100,100,100,90,100,80,80,100,100,90,80,100,80,50
6343458784,0,0,1,1,2,40,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,7.67,7,8,Tiv,6,5,7,7,1,7,20,90,100,100,50,90,100,71,90,59,100,100,100,90,85
6343457583,0,0,1,1,2,21,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,African,3,6,6,NA,NA,NA,10,30,15,5,0,100,100,100,1,1,1,1,1,1,1
6343456277,0,0,1,1,2,33,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3,3,NA,african,1,1,1,6,4,4,81,87,88,90,89,88,87,87,86,86,90,87,86,88,90
6343452935,0,0,1,1,2,26,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,2.08,2,1,Igbo,4,4,7,6,1,6,50,70,50,100,60,100,100,100,72,85,99,100,100,100,54
6343450729,0,0,1,1,2,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,4.17,4,2,YORUBA,6,4,6,4,4,6,71,85,90,82,85,81,86,90,97,95,94,95,96,94,91
6343450588,0,0,1,2,1,28,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Africa,6,3,6,6,6,6,87,99,97,87,93,86,87,93,98,98,98,91,93,95,84
6343446800,0,0,1,1,2,24,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,nupe,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6343446716,0,0,1,1,1,48,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,7,7,NA,YORUBA,6,4,6,6,1,6,50,65,66,84,96,93,92,70,98,57,65,65,88,96,55
6343445833,0,0,1,1,2,25,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,African,6,5,7,NA,NA,NA,30,70,50,85,35,90,95,95,95,95,95,35,35,70,40
6343443538,0,0,1,1,2,26,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3.58,3,7,Ibira,6,6,7,7,1,7,50,80,90,50,30,85,90,80,100,100,90,80,100,100,80
6343442381,0,0,1,1,2,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Black,7,3,6,5,4,6,81,100,80,100,59,71,76,75,100,50,50,41,89,62,22
6343440708,0,0,1,1,2,43,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,11.58,11,7,Yoruba,6,6,7,6,NA,6,67,100,94,100,54,86,100,38,100,100,100,40,100,100,30
6343439956,0,0,1,1,2,NA,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,2.5,2,6,igbo,5,4,6,5,6,5,50,55,49,76,49,53,96,73,55,49,71,50,64,83,49
6343437545,0,0,1,1,2,37,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,7.42,7,5,Yoruba,6,5,7,7,4,7,30,92,97,100,100,100,100,100,95,97,85,75,99,99,98
6343437214,0,0,1,2,1,34,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,10.42,10,5,Yoruba,6,1,7,6,7,6,0,90,99,100,21,88,95,40,100,100,99,99,80,80,90
6343435179,0,0,1,1,2,33,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Yoruba,5,5,6,5,5,5,70,50,70,60,60,75,75,75,70,60,70,60,70,60,60
6343432745,0,0,1,1,4,37,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,4.5,4,6,Ekoi,6,6,7,7,NA,7,63,63,100,100,61,100,100,100,30,59,86,28,100,100,100
6343430466,0,0,1,1,2,23,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,tiv,7,4,6,7,3,6,81,100,100,100,100,100,100,75,100,70,100,100,100,100,70
6343430412,0,0,1,2,1,24,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3.67,3,8,Urhobo,7,2,6,7,3,6,0,100,100,100,0,100,100,0,100,100,100,0,100,88,58
6343428823,0,0,1,1,2,35,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Yoruba,4,4,4,5,4,5,100,100,100,65,50,63,66,25,70,100,100,72,80,62,75
6343428636,0,0,1,1,4,40,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,16,16,NA,BLACK,7,3,7,7,1,7,10,50,70,100,50,100,100,90,100,100,50,50,50,50,10
6343426304,0,0,1,2,1,37,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,5,5,NA,Igbo,5,1,6,6,7,6,82,99,84,99,45,89,91,86,100,100,99,95,85,84,81
6343426232,0,0,1,1,2,32,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,6,6,NA,AFRICAN AMERICAN,6,6,6,7,4,6,100,100,70,80,80,75,80,90,100,100,100,100,100,100,100
6343425993,0,0,1,2,1,19,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,0.33,NA,4,Black,6,1,6,7,7,6,51,100,80,89,27,92,76,95,90,91,88,43,75,80,57
6343425441,0,0,1,1,2,29,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,4.17,4,2,black,5,5,7,7,2,7,32,96,75,99,58,98,100,57,100,100,100,79,75,82,81
6343424849,0,0,1,2,1,28,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,12.67,12,8,Igbo,7,1,7,7,7,7,4,97,75,95,70,95,99,82,99,99,97,85,85,92,97
6343424723,0,0,1,1,2,29,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Yoruba,7,7,7,NA,NA,NA,0,0,0,13,1,98,98,96,46,44,45,48,46,46,46
6343424208,0,0,1,1,2,25,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Yoruba,4,4,6,NA,NA,NA,51,71,63,100,49,70,NA,0,87,81,55,72,100,96,68
6343424140,0,0,1,2,1,39,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,3.75,3,9,African,6,1,6,6,6,6,20,90,100,100,75,100,65,71,100,100,100,100,75,100,97
6343422789,0,0,1,1,2,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,african,4,4,6,7,2,6,95,63,54,88,2,78,89,73,95,90,93,96,96,98,97
6343421599,0,0,1,2,1,39,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,10.17,10,2,yorube,5,1,6,6,4,6,0,63,50,45,1,90,NA,2,100,98,55,50,45,65,66
6402455210,0,0,1,2,1,49,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,22,22,NA,Yagba,7,1,7,6,7,7,70,100,81,85,78,66,71,64,81,100,100,75,100,100,50
6402192634,0,0,1,2,1,27,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Yoruba,5,1,4,4,4,4,82,90,100,63,5,47,24,0,99,72,99,99,98,97,97
6402071016,0,0,1,2,1,34,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,10.33,10,4,Ibibio ,6,1,4,6,4,6,61,100,100,50,60,83,77,100,100,100,51,1,100,100,100
6402210071,0,0,1,1,2,26,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6343438520,0,1,1,1,2,38,Nigeria,,1.16,5900,48.8,0,0,1,1,1.17,1,2,Yoruba,4,5,4,5,4,6,60,90,96,94,98,93,91,94,98,96,73,98,96,96,71
6402315011,0,0,1,2,2,46,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,14.75,14,9,Igbo,6,2,4,6,5,4,100,92,100,100,47,100,56,100,0,93,98,31,98,100,47
6401948870,0,0,1,2,1,38,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,2,NA,NA,NA,Edo,5,2,7,6,6,7,69,85,87,64,65,52,65,62,72,95,86,48,88,73,66
6401727028,0,0,1,2,1,39,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,10.83,10,10,Adara,6,4,7,7,7,6,44,86,59,24,50,93,59,100,88,84,88,86,77,89,88
6401654837,0,0,1,2,1,26,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,4.67,4,8,Yoruba,5,1,7,4,7,7,100,99,84,100,36,77,47,98,100,97,98,94,60,95,95
6401630369,0,0,1,2,1,29,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,5.42,5,5,Christian ,5,3,4,1,1,4,96,94,60,68,88,9,8,0,23,40,40,43,25,40,45
6401606712,0,0,1,2,1,28,Nigeria,Nigeria,1.16,5900,48.8,0,0,1,1,5,5,0,Igbo,6,2,4,6,6,4,50,87,84,72,80,78,77,80,100,78,73,54,68,93,27
